index_id,asof_date,symbol,source_symbol,source_order,company_name,sector,listing_exchange,source_url,source_revision_timestamp,source_note
sp500,2018-01-02,ETN,ETN,172,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,ETR,ETR,173,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,EVHC,EVHC,174,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,EW,EW,175,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,EXC,EXC,176,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,EXPD,EXPD,177,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,EXPE,EXPE,178,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,EXR,EXR,179,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,F,F,180,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,FAST,FAST,181,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,FB,FB,182,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,FBHS,FBHS,183,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,FCX,FCX,184,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,FDX,FDX,185,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,FE,FE,186,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,FFIV,FFIV,187,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,FIS,FIS,188,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,FISV,FISV,189,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,FITB,FITB,190,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,FL,FL,191,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,FLIR,FLIR,192,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,FLR,FLR,193,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,FLS,FLS,194,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,FMC,FMC,195,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,FOX,FOX,196,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,FOXA,FOXA,197,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,FRT,FRT,198,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,FTI,FTI,199,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,FTV,FTV,200,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,GD,GD,201,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,GE,GE,202,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,GGP,GGP,203,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,GILD,GILD,204,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,GIS,GIS,205,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,GLW,GLW,206,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,GM,GM,207,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,GOOG,GOOG,208,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,GOOG L,GOOGL,209,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,GPC,GPC,210,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,GPN,GPN,211,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,GPS,GPS,212,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,GRMN,GRMN,213,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,GS,GS,214,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,GT,GT,215,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,GWW,GWW,216,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,HAL,HAL,217,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,HAS,HAS,218,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,HBAN,HBAN,219,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,HBI,HBI,220,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,HCA,HCA,221,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,HCN,WELL,482,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership. Historical TAQ symbol correction for 2018-01-02: WELL -> HCN."
sp500,2018-01-02,HCP,HCP,222,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,HD,HD,223,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,HES,HES,224,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,HIG,HIG,225,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,HLT,HLT,226,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,HOG,HOG,227,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,HOLX,HOLX,228,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,HON,HON,229,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,HP,HP,230,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,HPE,HPE,231,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,HPQ,HPQ,232,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,HRB,HRB,233,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,HRL,HRL,234,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,HRS,HRS,235,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,HSIC,HSIC,236,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,HST,HST,237,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,HSY,HSY,238,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,HUM,HUM,239,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,IBM,IBM,240,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,ICE,ICE,241,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,IDXX,IDXX,242,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,IFF,IFF,243,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,ILMN,ILMN,244,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,INCY,INCY,245,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,INFO,INFO,246,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,INTC,INTC,247,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,INTU,INTU,248,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,IP,IP,249,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,IPG,IPG,250,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,IQV,IQV,251,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,IR,IR,252,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,IRM,IRM,253,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,ISRG,ISRG,254,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,IT,IT,255,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,ITW,ITW,256,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,IVZ,IVZ,257,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,JBHT,JBHT,258,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,JCI,JCI,259,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,JEC,JEC,260,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,JNJ,JNJ,262,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,JNPR,JNPR,263,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,JPM,JPM,264,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,JWN,JWN,265,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,K,K,266,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,KEY,KEY,268,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,KHC,KHC,269,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,KIM,KIM,270,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,KLAC,KLAC,271,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,KMB,KMB,272,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,KMI,KMI,273,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,KMX,KMX,274,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,KO,KO,275,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,KORS,CPRI,120,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership. Historical TAQ symbol correction for 2018-01-02: CPRI -> KORS."
sp500,2018-01-02,KORS,KORS,276,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,KR,KR,277,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,KSS,KSS,278,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,KSU,KSU,279,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,L,L,280,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,LB,LB,281,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,LEG,LEG,282,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,LEN,LEN,283,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,LH,LH,284,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,LKQ,LKQ,285,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,LLL,LLL,286,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,LLY,LLY,287,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,LMT,LMT,288,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,LNC,LNC,289,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,LNT,LNT,290,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,LOW,LOW,291,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,LRCX,LRCX,292,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,LUK,JEF,261,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership. Historical TAQ symbol correction for 2018-01-02: JEF -> LUK."
sp500,2018-01-02,LUV,LUV,293,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,LYB,LYB,294,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,M,M,295,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MA,MA,296,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MAA,MAA,297,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MAC,MAC,298,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MAR,MAR,299,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MAS,MAS,300,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MAT,MAT,301,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MCD,MCD,302,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MCHP,MCHP,303,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MCK,MCK,304,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MCO,MCO,305,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MDLZ,MDLZ,306,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MDT,MDT,307,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MET,MET,308,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MGM,MGM,309,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MHK,MHK,310,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MKC,MKC,311,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MLM,MLM,312,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MMC,MMC,313,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MMM,MMM,314,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MNST,MNST,315,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MO,MO,316,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MON,MON,317,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MOS,MOS,318,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MPC,MPC,319,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MRK,MRK,320,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MRO,MRO,321,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MS,MS,322,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MSFT,MSFT,323,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MSI,MSI,324,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MTB,MTB,325,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MTD,MTD,326,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MU,MU,327,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,MYL,MYL,328,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,NAVI,NAVI,329,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,NBL,NBL,330,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,NCLH,NCLH,331,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,NDAQ,NDAQ,332,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,NEE,NEE,333,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,NEM,NEM,334,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,NFLX,NFLX,335,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,NFX,NFX,336,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,NI,NI,337,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,NKE,NKE,338,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,NLSN,NLSN,339,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,NOC,NOC,340,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,NOV,NOV,341,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,NRG,NRG,342,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,NSC,NSC,343,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,NTAP,NTAP,344,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
sp500,2018-01-02,NTRS,NTRS,345,,,,user_provided,,"User-provided S&P 500 start list recorded on 2026-06-03; unverified public/pilot anchor, not final Bloomberg membership."
